,beta,momentum,size,low_vol,ltr
2019-07-01,-0.6051764657024264,1.1029793780945178,-1.4211364320682192,-0.013057286307186122,-2.0864232951451576
2019-08-01,-0.7601026939727786,-0.9514309628141513,0.9433010206138184,0.47454402045759786,-0.8933048991538503
2019-09-01,-0.30461209781824855,0.5767701127840561,-0.16617263127937865,-1.0292123386720586,-0.8178818760951349
2019-10-01,-0.5654148810417756,0.19129264428106718,0.14576828522797425,-0.4853739392417245,-0.6079448133571153
2019-11-01,-0.11809660192756578,-1.114080740960299,1.1484752677053445,0.5419874898845216,0.03790382016974675
2019-12-01,-0.9089564521145633,0.9906713330470076,1.0723669534882363,-1.2187822727344533,0.4053205840123778
2020-01-01,-0.3162392329820251,-0.21412084395405137,0.5163277983938084,0.19646988928440237,0.14831728593596497
2020-02-01,-0.3345216963142135,-1.1501083659893232,0.3481212277315248,0.17108062956907458,0.22696632508823522
2020-03-01,0.2611076245830881,-0.7501956162326523,0.8345214248877978,-0.3409901121950904,0.029219517086896022
2020-04-01,-0.043356446687358746,-0.4127903901474954,0.1797337903175599,0.33662878636603416,-0.06930282475741986
2020-05-01,-0.7776352822045123,-1.3872672043828118,1.798660555591034,-0.7114522151552327,-1.8684294995280133
2020-06-01,-0.7565943015760858,-0.7184813422559438,1.9889367160916127,-0.2728350471510889,-0.7063828033180086
2020-07-01,-0.1538005223973672,-1.0261667301641886,0.9398938635762009,-0.19981310483338327,-0.8624632244437092
2020-08-01,-3.012447376505368,-1.2412573520436339,1.0732219157072516,-2.1882735915845393,-0.6594744714268204
2020-09-01,1.8387984655183809,-0.603848800779005,-1.1137408115428264,1.472789797374592,-0.33676522210315996
2020-10-01,3.2283345983532707,1.8040015848848279,-2.6978734394212167,3.799163794540278,-0.40687687325896754
2020-11-01,-0.826660320738055,0.371602233472109,-0.29889375142353863,-0.5348739066592526,0.2049682383786141
2020-12-01,-1.1754395777452635,-0.2294330591303509,1.251692206593869,-0.532092538948368,0.8882156117604191
2021-01-01,-0.3705354634759891,1.1343625343300063,-1.025637072927321,0.3394488413798495,0.3645908520079738
2021-02-01,0.16926467660417008,0.7434409806291482,-0.6039730785016377,0.5690744388943015,0.8791600933309535
2021-03-01,0.8967848455527985,0.009349475144843973,-0.23629188393059886,1.192780945214148,-0.4580126915856641
2021-04-01,-0.2824978754495539,0.1214106750583825,-0.4876767269257486,-1.0736757008950555,-0.7686788657622143
2021-05-01,1.2230971607708487,0.47369973808929244,-0.9256782346119216,0.9261589532942104,-0.675801756989566
2021-06-01,-0.784871128633107,-1.5531209083830713,1.76214795939022,-2.316465900215817,0.5276384343299977
2021-07-01,-1.4143660558081188,-0.16596706256874463,2.7309915851370024,-0.26699870455949465,2.3080551564499587
2021-08-01,-1.3830845641504255,0.614114971249044,1.1409658759431407,-1.2096042072525084,0.7540955514731053
2021-09-01,-0.28843354146532235,0.7923445291462301,-1.5724983114331113,0.06738041236287691,-0.9369132025286089
2021-10-01,-1.9376024940963315,0.14670306123309446,0.3321567160551657,-1.2918189758034468,0.5944300865807962
2021-11-01,-0.10969544097331556,0.7519094028610469,1.0947751217920743,-0.5022066630312815,0.3740018741801637
2021-12-01,1.7930002535791365,-1.1553255307526396,0.8695776028439863,1.1236770282506927,-0.23698459991434645
2022-01-01,0.38887143680801334,-0.672908793652123,-1.5099773021688871,0.11826316027662546,-2.4699753263345046
2022-02-01,-0.11617084594598928,-0.38730292520614007,-0.6066693909070903,-1.0602772309550734,-0.6391284903913638
2022-03-01,-0.28912040696966723,1.2126217586991446,-0.25468446527681776,0.36691330400672806,-0.5112769602914893
2022-04-01,0.6175549303356072,-1.2174663907895273,-0.7088786288691344,-0.06785753419172677,-0.6123675938531709
2022-05-01,1.757806027587395,-0.9418039188057366,0.32366848484572075,0.48396926889116987,0.1726480779814345
2022-06-01,0.08336934186729707,-0.9589015719590027,0.29149877946343955,-0.03074523944024195,0.6374906419804331
2022-07-01,-0.6702798532718169,0.4053351607101275,0.7399237375845079,-0.5726999522171253,0.127111174282948
2022-08-01,-0.5458282752411696,-0.1701291284772102,-0.8899552396248035,0.32065122964601367,-1.9291544522500592
2022-09-01,-0.21622233311678754,-0.4911867919896962,-0.8551105883534228,-0.5307118568726487,0.04791920605903509
2022-10-01,1.3091383762277824,0.9204173784980203,0.22520446779079106,0.12751653413094763,-0.06603850347574773
2022-11-01,0.339338115721608,0.32434480940451704,1.5378847136277465,-0.870252396663652,1.3745416246154938
2022-12-01,0.5616549276075011,-0.9620515969861917,0.7117937533905369,-0.20904104269411486,1.3850409402093147
2023-01-01,-0.554509732702358,0.4727487912704773,-0.308962445892384,0.18541469732839222,-0.7103368327114234
2023-02-01,-0.6923400946351826,0.32509560111198343,-0.19593816129030286,-0.048530600967201194,-0.5238246210888688
2023-03-01,-0.30206139739500315,1.5335466884692726,3.058820342438256,-0.7124418537413271,0.36323923494598376
2023-04-01,0.1264135154934127,-0.041646490353108356,1.478922222697141,-0.5493967205799841,1.0168838445113728
2023-05-01,-1.1157466741391298,-0.26104931399938336,0.38564628370615833,-1.069269435966029,-0.8490731281175121
2023-06-01,0.9188710672159675,0.16574134941253768,-0.39963999711653925,0.9064955624938928,0.08246620386878112
2023-07-01,0.06895011602969024,-0.30640859039058244,0.8223726030002165,-0.5129292678786178,-0.556609915052883
2023-08-01,1.5229300768301135,-1.7991098954057543,-0.9861629320234585,-0.38806715297859096,0.6500247165343203
2023-09-01,0.2138684820665296,0.2361971352774322,-1.3804587835041098,0.9120232285333556,1.6142525761891797
2023-10-01,-1.40294338436446,0.09956332653298795,1.948947968772911,-1.7992234295352363,1.12211970623934
2023-11-01,-0.517960988310244,-0.17576035795862996,0.9145483671166826,-0.011844302642093059,-1.0426076223196972
2023-12-01,-0.12447804168050898,-0.882177417259121,0.23409273603855538,-0.16738873720659447,0.1842335099266331
2024-01-01,-0.4148466321794482,-0.2993547321618744,1.193555773081691,-0.287586627430425,-1.8733849637786837
2024-02-01,-0.5567981158284642,0.00754373279602591,0.34536992874076494,-0.4441305227296202,-1.0660587376190327
2024-03-01,-0.048900221525297265,-0.04302367414411317,-0.7370494053523706,-0.26425891346052366,-0.21879022602663142
2024-04-01,0.18524809766850975,-0.8658699768307057,-0.3367809568328917,-1.1873420688558254,0.4746204469836771
2024-05-01,1.7039191470941113,-1.1216720920702603,0.7180412122560549,0.757621355230388,-3.2695523663470003
2024-06-01,-0.9793883692538615,0.6728675081983224,1.9395263640802647,-1.3611195445769708,0.046806695538150714
2024-07-01,2.780850533034614,-0.5355520257665736,-1.4516726357220526,1.780747813576792,-1.539476746502626
2024-08-01,0.9073165259951845,-0.4464425026148196,0.8991536390966074,2.073799556584154,0.9049011501394443
2024-09-01,0.00857630741942486,-0.020130143055413063,-0.12212529177375475,-0.43540788452125556,-0.3896920485816229
2024-10-01,-0.4529156767224208,-0.7741841212975267,-0.7133881777043104,-1.5458541302448257,-2.2381900332048654
2024-11-01,-1.420962625774278,0.024763911359967552,-0.5594641066710613,-1.67110689614527,-0.007089238466146491
2024-12-01,0.9111353583168051,0.5343719600922389,0.18313791321972323,0.9537583811546086,0.7030017139991169
