,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2018-01-01,-0.05415843564171066,0.12569068905420502,0.1198902424972626,0.07080062530105787,0.17693021677277418,0.033919637381983316,-0.05878434725598501,0.07676281686245502,0.06249152646110915,-0.0041338472404996995,-0.02805461446830755,0.059111101499732685,0.07815847260153756,0.12081868422863154,-0.042259541617420654,0.06559364600285347,0.001682158074598452,-0.0035226214386094995,0.04395619715756991,0.001920302667877701,-0.018284381550786037,0.033732625962903995,-0.07599480262356935,0.07115445182778535,0.03852213887930438,0.026161929560933064,0.0162012654197037,0.024833327625813494,0.07594220299587535,0.04336584597481864,0.052194413902701506,-0.05312493793744805,0.21084533841752495,0.04372617887682462,0.04502840502941691,0.04435896364772673,0.07359549680964975,0.0737895354025221,0.017347203389801988,0.07317514757121178,0.333151441428764,0.07533052026882682,0.1988726361717595,0.009444233969486073,0.0238963911695175,-0.05657714568820231,0.02096229838481103,-0.03660012761429078,0.09524360536496976,0.022695244256055055,0.09742828341418582,-0.07694451581766011,0.0038231223210713136,-0.02695519399819859,0.1620845595930137,0.03103664665208211,-0.014457689909414016,0.12485202306530396,0.02741557034561446,0.006186978724614392
2018-02-01,0.033861343194432465,-0.013954759932220416,-0.03366654847680749,-0.07240217282442353,0.038500068835948455,-0.07686769173396629,-0.021960124125216744,0.0025000187434051054,-0.01827058835137731,-0.04204939880119294,-0.06242983895852014,-0.12015144465282654,-0.04867072995061983,0.005368113852587977,-0.09945073006274542,-0.03376089211843563,-0.07695610001173314,-0.07492787832011999,-0.0965234473688295,-0.1570324295351001,-0.05044439746107468,-0.034243743601585074,-0.08988686734692586,-0.05234627434805323,-0.031496316302876665,-0.085449962789878,-0.06611330006377217,-0.06858659541046368,0.03079762909671688,-0.12246021964604231,-0.12335035148571558,-0.07579442174140837,-0.10639554157121052,-0.08998351118391153,-0.07234095025329851,-0.11223253746371324,-0.026153753426812427,-0.0025620900320556493,-0.03293731479412708,-0.05847610935169916,0.05726037741559197,-0.02556458348114634,0.018754699979057023,-0.07307717271221936,0.016332903977940485,-0.10487361643694075,-0.07511932166586219,-0.011433891722238895,-0.014228932498623278,-0.026978179432832823,-0.11095278457656821,-0.03442595272412679,-0.05524285090784474,0.002601465539851088,-0.033519558118316896,-0.03995644861870039,-0.016454854088551657,-0.0960634240643275,-0.0637673204112902,-0.11893271776909368
2018-03-01,-0.03696639233187238,-0.1828996323405025,-0.0436169018805412,0.02274468624949219,-0.024949426273592146,-0.010617785400962362,-0.04053865716520716,-0.059657730773406144,0.0010085297615354157,-0.01971820249866389,0.032871385535606784,0.10946824295254479,-0.013588681902191103,0.000826942374613968,0.020954414368591433,-0.0353051405745544,-0.0001155962151420456,0.01645898888048925,-0.0010141472125796552,0.07333881501853617,0.06375053400493602,-0.06849260534008915,-0.04444681810842659,-0.04736599580264661,-0.02851160625122181,-0.005155622958356431,-0.017431960831439546,-0.0144654252243809,-0.05592862604756431,0.004996762309442604,-0.04947502656972627,0.028953765676303977,-0.07092921253899578,-0.025825375280024255,-0.10451184046375739,0.024234513586702443,-0.025647846622666254,-0.018290212102086735,0.07542320994270342,0.030029119402499128,0.02676728856447285,0.001469690137278417,-0.030331517016191276,-0.012227301018662647,-0.022496687440655312,0.013087741339050716,0.036708295415731305,0.022310389940110226,-0.07574583621813091,-0.02720807233023672,0.005937012688069747,0.055766009620148355,-0.018535033969218476,-0.01919115728494755,-0.2542255974158107,-0.033841724654771047,0.05982604122518621,-0.10264339505397413,-0.02497142594401309,0.00992990449789336
2018-04-01,-0.03811824896329474,0.0003369765930619946,0.042932657436297275,-0.0556781371474115,0.07024197952690309,0.017135975681682916,-0.013517776393621743,0.009457179029196319,-0.030277738604906422,-0.02601210047198736,-0.09125503984942564,0.08823122095726342,0.029091046225746507,0.03957702818188589,0.07231723222357045,-0.12024954906164101,-0.009199332277165776,0.02706990272039698,0.12220073291315307,0.0005033952248544469,0.012986984606204677,-0.15105642332641325,0.05874043323977669,-0.031253910672313076,-0.05536284159541947,0.03338883040946672,-0.006249700015771844,0.008923067301701367,-0.01075844839124194,-0.003387672887045535,0.05170304778543505,0.050266626875747525,-0.06246095831629717,0.07457389524079679,0.06989048347745816,0.07713718555491936,-0.04444381288659407,-0.001418442874714737,0.002099576472450923,0.01590125550637369,0.04874085824392414,0.027813718884725946,-0.02976592531965731,-0.058228750710459715,0.04362900785944916,-0.10108139582290793,0.03906272204133713,0.023933141592249407,-0.03918753064291871,-0.05876231235439453,0.06269530134458726,0.03851394162352981,0.04151883755862614,-0.07745185365164484,0.11080973315171193,0.09824278769116691,-0.0027658667508201574,-0.001490050215961887,0.013385997380732585,0.05041094136940365
2018-05-01,0.058444396639175444,-0.030174057948888222,0.03355327896424316,0.06508426575163545,0.010609863359240593,-0.03697308382343592,0.09224366387795858,-0.01843806196832138,0.0287358646264865,0.03673348253036021,-0.021790669463930476,-0.007193388727017455,-0.00533998840378707,0.054183179601535084,-0.02440712788337915,0.12204660450464506,-0.040573564868953305,-0.046312756532160416,0.06344835857033314,-0.05109617490494183,0.050753986935223185,0.08615369576189288,0.05846460966093968,0.06341182493436445,-0.039455082596674046,-0.013904648044136715,0.015814898166934058,-0.008214526261823916,-0.00048766179680088083,0.004565200294256885,0.038116284875014214,0.048518658531437824,0.12927655485407807,-0.043264888426884224,0.08779106219539205,-0.020142495820432815,-0.02667651287658302,-0.0006157572962301808,0.022088675304168644,-0.0029961556138525013,0.08435195188240353,0.01899578762271224,0.07449527303912994,-0.002634366421465348,-0.01118342485725763,-0.007718602510317283,-0.013324805029381544,0.05939486097139236,0.05041428295304744,0.023015069897912167,0.029833589410243187,-0.010394562232253806,0.09967525297250916,0.016941831567588973,-0.014221331871303242,0.016793081985998964,0.08107200734647946,0.04087623509936398,-0.04573347386930336,0.08483773428243288
2018-06-01,0.003283276623878874,-0.051083828895871805,0.052315100447361526,0.03899594477136102,0.052244451729290986,-0.030490872551207353,-0.018333443910621583,-0.016100865719225622,-0.05264096678567558,-0.09514815938478409,0.03402227544290536,0.03386125797655151,0.05078355249603149,0.032406000289343206,0.03075058531832208,-0.05808255593047336,0.05524097891986931,0.06133208667457532,0.04522860657137519,0.09090249630341003,0.036581369146050445,0.005259833854054055,-0.028928919847121835,0.03463251651618373,-0.01262878849143121,0.04663821735022958,-0.014168957437059503,0.01841604418816561,-0.030022834119506844,0.04088382351453311,0.01766056647898928,0.02209660590423591,0.006614875796093927,-0.0403990467316646,7.840515970192717e-05,0.016137350804739544,-0.05908405921970405,-0.017022015047432084,0.012208317087045381,-0.03984197516355742,0.10361148335509664,0.10560374242807992,-0.06918773861862301,0.09103707460660708,0.015093161023138759,0.04977679142067855,-0.0017213652430060969,0.04479006573662707,-0.01685033380999444,0.05254165755169554,-0.014267440218919753,0.045534919305210746,0.06529254753775411,-0.01650828378863045,0.1728272596495649,0.023001691368205415,0.0031166940995583964,0.020856859769573667,0.050399672913309844,0.04324811806967319
2018-07-01,0.025089521533953812,-0.002087429278678969,0.04472266089008909,0.047312500981286934,0.03473417666284389,0.06097837902832237,-0.08953168166884153,0.08065937658554881,-0.0036627177273601107,0.041274075542754904,0.02355480089410439,0.05300965012499657,0.05326262225917307,0.016667984446461254,-0.024799453371830763,0.036373490753720754,0.08104745491053555,0.02606648539169079,0.031699471984415466,0.02229308426229015,0.0097911763481567,-0.04407098670241737,-0.004684577132907949,0.06597748508640205,0.07303985904932955,0.011190433368248513,0.10037644350225103,0.09386651674639694,0.08880768170293035,0.07077710229248237,0.06911395370098092,0.14039573565940874,0.015812073326379114,0.02631683047481325,-0.10217774922541654,0.10123359747119501,0.0759819677027373,0.08215319363055307,0.007926385654413386,-0.014486636804555258,-0.14449720022632517,-0.03544176246069706,0.015113217717151746,0.04417182974878957,0.08184109218181253,0.05375529234102666,0.02696266996347568,-0.011268367202209546,0.10279211223575205,0.09077641440289705,0.01753405292070357,0.05140350580968779,0.05057830815325978,-0.0025476575532044944,-0.12933996718739074,0.02796938514245724,0.0511651784058585,0.0383803064638176,-0.0035263653528689876,-0.027799243486548893
2018-08-01,0.11205635782868027,-0.002752350158814934,0.08640809036991133,0.047924935627978824,0.08018585066204115,0.0010723367486934216,-0.01461241300563213,0.03404012861831798,-0.011410908074993703,-0.00680628879066103,-0.010975884640672905,0.02356517817491663,0.041119386383449114,0.09358752235510007,-0.10078790899593892,0.0019779891641587685,-0.02477714327447508,-0.09106202830139684,-0.0971628623900751,-0.03740404509547678,0.05656759027083167,-0.19801452734901065,-0.05765073278599432,0.02922930960363161,0.024005999676798236,-0.017088236018804562,0.008999750672933194,0.05651599718501555,0.03591279810282806,-0.06906305940952812,-0.07525916765437851,0.06697006646274396,-0.008022778423120214,0.04220125706945269,0.02360805890847962,0.04111602936283411,-0.019121711373236372,0.020148120534446208,-0.009360493092124113,-0.13717172962627824,0.06027733035301544,0.049563726687011866,0.08325568662228211,-0.02358971924636603,0.03407985786534173,0.03673088873529247,0.0427051425205095,-0.013775973365012772,-0.003623305625509974,0.051192849791539444,-0.02449297159266202,-0.07398904976404873,0.08926462768497723,0.019662819808975097,0.019962734130085334,0.05998371417219186,0.036253813673579036,0.08567416311776326,0.08705081113573172,0.007511044332775385
2018-09-01,-0.020189924511611206,-0.02655610084489233,0.04693164627732531,-0.0035114535940468546,-0.01486036771067768,-0.0036045673590027125,0.10885089576050683,-0.05078203399197591,-0.017103745381047163,0.09437356257276014,-0.005449674562043769,0.05242389934517404,0.012642435689638243,0.03356223102499867,0.03266322388870714,0.03987058551470294,0.03184328217419222,-0.023342668441230945,0.08369092975248629,-0.011797357018656909,0.020689796113337655,-0.023876012728599405,-0.14578293841922055,-0.016723969374555635,-0.05318976663383756,0.030879049989852206,0.048789855378465,0.037334062347566255,-0.007209681923679986,0.0236600802429384,0.027939720779848774,0.006487684963027141,0.0365712962350931,0.04217175013475978,-0.06120939177216742,0.030444411839750163,-0.04630900615274444,0.016419460146595642,-0.0181856664073028,-0.019855953122754892,0.004906943555702939,0.02874015992417772,-0.02036179709256403,-0.012663628007246191,0.05591426830442903,0.01579573153650717,0.021712155010068616,-0.04270030477608023,0.0836521290855981,0.013608872474133008,-0.020292322066107506,0.02158135446404089,0.0024120342415050004,0.04633243207048728,-0.12387717831290551,-0.011970312878695715,0.08520763833758227,-0.06904218017193678,-0.02219020663318686,0.0691556692820267
2018-10-01,0.023661734635991125,-0.14633691506706142,-0.003937064510482417,0.006788199764834579,-0.13732796084489357,-0.0682422483137149,-0.07488806565349866,-0.07716949329304118,-0.14434195186336546,-0.23569748341001923,-0.11136994096788164,-0.12848793173567152,-0.007638411243461991,-0.12144390385912682,-0.11019706775781461,-0.107869744673587,-0.0035450017835769072,0.15367392138052594,-0.2413974729160892,-0.1193231203772702,-0.028100046822450476,-0.08171972449364547,-0.04997644226441242,-0.12518195561662881,-0.003023708777972563,-0.13601249068550186,-0.09292101225069002,-0.04319753275897996,-0.054710703373430376,0.06259685463822176,-0.019475926629312794,0.03264940507668432,-0.07055998001965938,-0.00091490496087724,-0.12474911220828813,0.025840407634498283,-0.039115714905129016,-0.06291686727654403,0.08749991217154186,-0.005093105291421256,-0.2335094184285132,-0.15154214084476708,-0.2062090805443866,-0.0073053534886917595,-0.001045511883811731,0.04927476583895306,-0.07514751133276769,-0.0150055036616677,-0.1441962016968954,-0.14756590209156362,-0.18516767377335075,0.01872153390714635,-0.013392686695255389,-0.06495266199256215,0.23142335475574444,-0.011561942197769322,-0.10336949510594362,-0.07784599434918363,0.07637379516568572,-0.04549327078697983
2018-11-01,-0.1549016385074356,0.19868686665029886,0.049508855568925494,0.024953145301582005,0.07352552100434809,0.012070954386260553,0.022847920856287125,0.011814155748900445,-0.01582776657087094,0.08457575924502891,0.06869885076853767,-0.06450574338310944,-0.0028628595894713647,0.0590560591268835,0.0908159489379863,0.14479807887108165,0.004203037995825326,0.13009228916485388,0.048082431535455356,0.017216965805772283,0.04013672020170747,0.06140150850220774,-0.25755351620495903,0.014897332146420295,-0.18850427975290884,0.027235642927732416,0.011140869669882156,0.06756843529590062,0.02777159517409011,0.049470596000046364,-0.04223770682938992,0.0837775131903259,0.09056792642977404,0.060925514590334774,-0.061490975148723655,0.07167092592112079,-0.01691782729977096,0.048247860258794656,0.04059679099378524,0.037430587713358644,-0.046042639171060405,0.0027931497853384557,-0.2315164744209181,0.09827839491233424,0.09846679822661855,0.05111168962670279,0.03154168455553761,0.03342709288413235,-0.035835113663908055,0.04647024309235265,-0.1755067737996651,0.032119767354713294,-0.0011086640801265292,0.04093988575421238,0.031131775113843133,0.05235366395455625,0.00976185807328575,0.0070569137541087405,0.008050944120891641,-0.01834009681319925
2018-12-01,-0.11513717513540586,-0.054479988928904544,-0.016901291555661186,-0.05932400007490056,-0.11802919272959335,-0.032068424249433417,0.035590230433260865,-0.1407263215295833,-0.11124022897085326,-0.08990264496942964,-0.0723469134501617,-0.07370698816993097,-0.13734896288590406,-0.02546678396705896,-0.0852809265580635,-0.029547014110287935,-0.06251003553316059,-0.025428713942112723,-0.10865500464046737,-0.10881968565981252,-0.02490845256307759,-0.1373044913025889,0.026832203889212924,-0.06812385352037632,-0.14046260684671302,-0.03924425729529628,-0.10007008425873257,-0.10109553039177419,-0.11878505945932713,-0.08466170964850225,-0.04235554636812899,-0.04421289139876572,0.034642689247906075,-0.06708925721841293,-0.06996589134264325,-0.04490796301264731,-0.11381606853220105,-0.089046928778319,-0.036796391379566445,0.06745766001373522,-0.07427792457752574,-0.025194274408779496,-0.182574141990955,-0.08120506967604488,-0.02151492708542152,-0.02558393803589404,-0.13055304236009985,-0.031896197170217744,-0.11558761168761099,-0.06354903045348702,-0.22722659092636902,-0.05491543570816272,-0.07760885203660628,-0.06696596329840596,-0.03083604166353955,-0.1242824000512609,-0.114016323518488,-0.13267399576576877,-0.054569084587954904,-0.13886645730177907
2019-01-01,0.05570972356537965,-0.1266677496015165,0.0716632403783522,0.09618089143507107,0.12816339269933164,0.04805981798810864,0.07934532072631334,0.15459703517761392,0.08096841801719983,0.06325784666863939,0.0924848523982008,0.08736901373052686,0.05429192906891985,0.08910410152522952,0.05007416772837268,0.08801140431588116,0.021607322698716614,0.01849667716296316,0.10019418763214935,0.12289157477520088,0.05698158317977515,0.11328454467505564,0.29271142069687234,0.08330034157195462,0.1762573088084747,0.06313318704015006,0.08885497497874056,0.011192644833070732,0.0533423215562193,0.02943721642883726,0.052226603478452045,0.04272994520442995,0.02018259485493861,0.015097835694823708,0.23698895121785024,-0.01976723309618782,0.0641353212846018,0.031958379889966665,0.028921049751629804,-0.010722370023331413,0.24179394930275977,0.10579728494330462,0.06726890225700899,0.026226636789723923,-0.03475399644650454,0.04455157518851457,0.16650600263276086,0.04612387836780981,0.09677212581643663,0.06139243284999138,0.21182399007521735,0.09334362448546242,0.07685510971490804,0.044439333983096165,-0.09028957254398536,0.08408698828166898,0.14537504253842803,0.0526081999257254,0.04855940304290364,0.07064318572598172
2019-02-01,0.041621166391000206,-0.0005188911682278432,0.028955957043610706,0.02745082569730903,-0.03605726276736198,0.09149393224490046,0.019585906655815187,0.010748551291027622,0.05586105089686784,0.02663734925436801,0.011680142076315306,-0.0010833007349722533,0.026004212406140995,0.08901503967767938,0.04683650250685081,0.012483231043200595,0.02031394189491969,0.02678063209786829,-0.03762385877924877,0.06599139257020767,0.019281377927027263,0.11139474160684912,0.060599708352845574,0.00313876231696925,-0.01042999555318292,0.016073847866980212,0.0639846401348594,0.01477543772070976,0.022125049203770848,-0.06787776224102623,0.05284662349287446,0.048572226477994106,0.10640536908339565,0.019014868395700074,-0.029146123992876083,0.08712090384143187,-0.003326229120645067,0.06313238720982949,0.04880982190813797,-0.00637525088166252,0.04271219598166022,0.04146714109413919,0.07627189336898543,0.008262960172364574,0.02595808940936468,0.03441650202545834,0.018426122692788722,-0.0016233956642976912,0.06776973453966158,0.0366726963667853,-0.0030018936091272125,0.02841443928305752,-0.010111062652998267,0.05871746783296094,0.04370871391705521,-0.10909441839897685,0.053016647929404644,0.03117133836881481,0.027005349882509078,0.07773676042221891
2019-03-01,0.04789727832339523,-0.02756432339008785,0.005964159186128193,0.1029625347969026,0.05872929082200734,0.04273715715360464,0.07134814032810592,-0.028699716281068214,-0.00815231790293755,0.010424216684258563,0.04639807842455336,-0.024869061057814505,0.07661830048228752,-0.043037648117855785,0.040594007235025605,-0.04025097251975904,-0.0231175305301359,-0.06001698659820033,0.011662262633167214,0.06516829773487297,0.04332953126611492,-0.004790695206145455,-0.03905963347602711,0.044905905177870006,-0.016140872067193814,0.023532837461055965,0.04043981126696408,0.03818745030510852,-0.02103436728073508,0.01173821058179943,-0.02012719203167953,0.03371537485332586,-0.006085707139306257,0.05559455813261317,0.021365842517387188,0.02279608951626227,0.005399338908197637,0.046525464427454956,0.03505012876271832,0.07193759547755424,-0.01644398306004942,-0.026916666802625992,0.15258292207709212,0.07851128524825172,-0.014676241120572982,0.06993878395971659,0.052616201239368846,0.04922984875157959,0.06224213523901277,0.026966332954805102,0.0010461702945379688,0.053112249458863205,0.034939673069682715,0.029496878599323654,-0.09582290799690119,0.03526586954709696,0.031811909550852994,0.00837034053020675,0.012443324293838267,0.05111633099112549
2019-04-01,0.04732502098102931,-0.05496648052641735,-0.0011908320821486136,-0.009147483094001206,0.06335082125444218,0.060364298604894354,0.041746958762947456,0.11707872959109487,0.12656684754394837,0.030688940470897586,0.057430701700330385,-0.06672833652362653,-0.003096280857695524,0.040920976397613794,-0.015441673239620396,0.029104148415842145,0.20105404400982205,-0.028359452323906714,0.05972107103899009,-0.008881416981339534,0.008714657831214938,-0.047844676287881444,0.02437948962568278,0.020887863124410322,0.06526303589659044,0.05459361418043099,0.08853899715149086,0.06804211465281373,0.132507765268359,0.031716716847539225,0.028141521139727992,-0.1021371536458271,0.017594378970437117,0.044193796094892136,0.1374210681805058,-0.047053235811064374,0.13320728133441098,0.08582479008218843,-0.0012996112456534308,-0.12305811487786043,0.033668490281439624,0.0378673443782646,0.007653968531267968,0.071451116682809,-0.02813498718528378,0.01473396155782922,0.07863368137916033,0.04492424579501433,0.10974434441953398,0.05824949393270891,-0.021444362046895572,0.027976474654624814,-0.033736424233358694,0.0028392746731701266,-0.13472064446405557,-0.061218440760760724,0.06165563276720926,0.03737532544262375,0.08907334736595053,-0.0013646575127055543
2019-05-01,-0.11437221330641266,-0.012722191704064235,0.054223729961256406,0.1002904690113901,-0.07309280446958613,-0.013103106904909942,-0.23206810011736292,-0.14430018134690992,-0.15750085724131702,-0.15311292048620737,-0.0553479882439073,-0.07454933742010685,-0.023270301915172074,-0.07486063455116859,-0.04978035930200778,-0.1647273459205414,-0.04161288418365693,-0.04270996302760628,-0.12546778217737,0.05868482064834504,-0.06765577271579842,-0.2314359325573291,-0.0671630589275007,-0.07100909356187728,-0.12443220437026398,-0.06461386249783174,-0.05744132128410276,-0.07039784274967058,-0.07451573936473192,-0.005730210582026821,0.007282228261636185,-0.013441181033187135,-0.15034225081106367,-0.014086556812972504,-0.08781025532495998,-0.004575367322721782,-0.1697208182400403,-0.06647195055088302,0.01600123542054544,0.07441556426660942,-0.08451108039116746,-0.13867658398517727,-0.2966698900666525,-0.013334234090369868,0.01751432356535235,-0.03534766925349624,-0.0500439623754259,0.06805410851789129,-0.13318967997220818,-0.08812449286911017,-0.20811393407793372,0.013251933311095516,-0.07242582653120809,0.0004090954999479545,-0.2666005550768841,0.027214199999476055,-0.06781469570257431,-0.08539282661029553,-0.02110678608504594,-0.12934802915231122
2019-06-01,0.1165028726215411,-0.05268603609365718,0.04453518772308201,0.0026767985222026294,0.07502481609162366,0.09925065957210046,0.13411625485005865,0.08052037095462569,0.12454102331871197,0.12267155352635825,0.004834773209886026,0.02897420706921119,0.08934748552502444,0.020869636803548784,0.08242773532724387,0.1733111050697386,0.047691407020742364,0.0352827136884389,0.12021433358899686,0.03563816998639374,0.008132760057092693,0.18589618050183088,0.11715515178642633,-0.014924644734745134,0.12700872365280858,0.10776798601736892,0.06751124414250302,0.04248177631605356,0.07303873924065078,0.018988166659206926,0.09315706247428616,-0.03465441288180229,0.09899076369321158,0.03350280882757256,0.08972748048142956,0.04700425984235082,0.07591329936372296,0.07821118375668115,0.04619083424588632,0.15189909615300287,0.04480273492897412,0.07005241443952931,0.18751100505067472,-0.007171448366420061,0.04121813542184926,0.06693255036341819,0.08999953942017361,0.010473372890382202,0.05029069266026457,0.1095278034841807,0.1483340549483668,0.06818398633151643,0.003942667662045012,0.09141461576186073,0.18652673481502247,0.014399347954252887,0.03718172206232474,0.0631203514957906,0.07938775313008518,0.1050525267394936
2019-07-01,0.08839684549114854,-0.09446199474116063,-0.034882523926185016,0.034027821001146416,-0.022284982265358445,0.017001117029463008,0.016818401556845424,0.07239205061888206,0.0002851221488627885,-0.023850933509814622,0.027682320791511592,-0.016588289713422383,0.03901187788291798,-0.0030390558069737852,-0.005146088082879269,-0.007009892304660181,0.0223745199544093,-0.008934118662793122,-0.059465198821531146,0.00359238625500534,-0.08161256387375887,-0.043986953749260545,0.007205106688433275,0.1154742172728865,0.06848011840737961,0.018610989450197832,-0.0010440918910802881,-0.028058112844285832,0.024239901942184994,0.054508741980725396,-0.025953696786695454,-0.01447363484469547,-0.04827134012937841,0.03117823191326037,0.0007226082657468616,-0.0006823030401845592,0.01543936039444681,0.020997530165319214,0.006608938889816753,-0.045921177976121406,-0.09245493437533217,0.03958359443306868,0.022516966634118164,0.03682019259932942,-0.08905078254616897,0.05399149470958182,0.004067338950280814,0.016006044015155513,0.0014294375065402008,0.08855749037519262,0.010221481726133729,-0.01571717861183518,0.005448348090365202,0.020978694350618825,0.06588228545677834,0.007346332251430179,0.03706092547781233,0.022336300578393673,0.029055601080437227,-0.034780236284943006
2019-08-01,-0.043213265843491895,-0.01882753511917084,0.008077802519556601,0.1045534833495843,-0.052616259974261954,-0.02830771422146392,-0.03319081174542029,-0.10252171849968288,-0.10589932692559688,-0.07976487224155558,0.03209245834098597,-0.1290538114094998,0.03927953425050748,-0.0005047954732293868,-0.062104190695106906,-0.06970124006547133,-0.04467502900205704,0.04620592276504656,-0.1513155415854117,0.10005817613892805,0.04380974667037818,-0.17347838445056665,-0.21053255990835656,-0.010918625089092972,-0.06317251829489949,0.07339340298948366,-0.038139351840078384,0.008418063093984452,-0.025893566415164163,0.016972686990001207,-0.008154509241617328,0.04013529883192942,0.08463014681190412,0.04150926727483869,-0.04320255037477041,0.023130127205603732,-0.06895228656254995,0.00819528664322437,0.06508529006229093,0.10116989337747954,-0.09227373685474928,-0.03045906289238407,-0.030155711648360378,0.09217829256584317,-0.07983025320259153,0.012740499955163727,0.03067752444910033,0.08871018361422124,-0.021087933941413575,0.030547776446910237,-0.18621467269151495,0.039193199092003264,-0.0710099198889604,0.055488733578285494,-0.07016872171041676,-0.06572435026742507,-0.07780030580679873,-0.03725060247339797,0.0631537489014801,-0.0667693989674149
2019-09-01,0.06108034336438287,0.13791807349331003,-0.007882638031733377,-0.05494134351649395,-0.024290755190150254,-0.017489948692845,-0.031535560363040886,0.05430077756051829,0.05547068766922131,0.057439777074598984,0.006403222555312577,0.10145270058744844,-0.021953228485052278,-0.043828058348945625,0.012959800734551675,0.09297961297705111,-0.04155356403795541,0.031072718922540703,-0.01881647127283602,0.04222732945123932,0.03507137823983784,0.04183183573669118,0.0790319070198639,0.01591774353009994,0.024887136205828234,0.01079054407969414,0.035393469233838806,0.0022179722622714653,0.05517732780022521,-0.0026415974845816047,0.023994788722001132,-0.006125629573723849,-0.05307331795224187,0.0016012579979916217,-0.03349675411553932,-0.015603393269066838,0.03795462570147905,0.022920828915584657,0.06753843125731578,-0.04000514892416741,-0.08205198946275186,0.11636665133990028,0.043416221270989305,0.003720441137401968,0.022711623871696344,0.04152758734723398,0.031221697176212274,-0.06863223802214202,0.06337968308476738,0.05408078075616996,0.04883701838072487,0.06191733352990122,0.05626859828940448,0.08607090896919167,0.07125412606720129,-0.06847131606800963,0.005827408289894236,0.08645944979700362,0.03655518479358199,0.038558666388970875
2019-10-01,0.09171943770917163,0.04118525305881314,-0.012088158109250888,-0.016165305550972273,0.0185300814525649,-0.03513322478705686,0.06884196606412847,0.07912710778071332,0.04899966632384437,0.09565604656982182,-0.05984971933189913,-0.028681270999369114,0.0201258902857816,0.04771501782345666,-0.026154118424222963,0.034100522815855024,-0.005886741400275978,-0.01863670961226659,-0.08481584337695369,-0.01367940615283959,-0.06691626959745058,0.02770654668140986,0.11751870873893686,0.037336663097153944,0.03624676207391056,0.01846948297265605,0.027812050640662993,0.02037036817213204,0.060398938553694784,0.011042728855384439,0.023243836779998816,0.01613748546307354,-0.0057689655199696915,-0.08058072044808395,0.07244889223867469,0.03418166422622884,0.07663172108980794,0.03262920576880028,0.020063356565844948,0.059229927356692365,0.08127198620010755,-0.043080990312560075,0.14492296852041262,0.02610757546871907,0.08140681797852133,-0.004252886840982901,0.03491251101780439,-0.0868625466053852,0.05008200192658119,0.03815767675265359,-0.027830781183865633,0.001423190700948868,-0.03189836045027009,0.02548853933518299,0.2621167482714855,0.1550203326404303,0.023945701936295145,0.01365431884610235,0.0017699853339398115,-0.03915669621083555
2019-11-01,0.046182111764866335,0.09613775730456985,-0.03334498305349385,-0.007342223773837513,0.00600115535738681,0.09318514659642944,0.07615965286106798,0.064702582905913,0.07073540906699491,0.067191621212677,-0.015302330398205728,0.06530506244069206,-0.008837382048447105,0.02832402540512194,0.001641703248228001,-0.047001284065095336,0.1297850154032438,-0.08954044947717835,0.022797689534179096,0.003344754768921266,-0.02677241080214202,0.16157300793606172,0.13371232814989645,0.042394689443519706,0.04036404441552371,-0.058410630087727074,0.0351196225627168,0.046008048394031366,0.08425123937517265,-0.03642378522217666,0.03285307784475366,0.024201870199262402,0.04955913243700097,-0.007251624577461476,0.04976351662147333,-0.007640565817440505,0.07472531712723908,0.04004855661492313,-0.013886580919742812,-0.023302312487586463,0.07390059096247992,0.03133840030143979,0.06435234500643945,-0.0064774310569031745,0.0029754601441385363,-0.00989481754837987,0.045456244905152016,-0.04001147423127831,0.04250518288498631,0.026541372150281822,0.1198844251408914,0.004023528256294066,0.02933248209917877,-0.01815936557046656,0.061608063912671054,0.10032432556201902,0.08580831412758162,0.07274513472688268,0.03299367225042481,0.03180921347737143
